l0,k,iteration,mean_pearsonR,std_pearsonR
4,0.4,4,0.8094792078119,0.0457001965128254
4,0.4,5,0.82699946805044,0.0911319312238178
4,0.4,6,0.79220385418604,0.0672332149364183
4,0.4,7,0.869312647992191,0.0503958140562466
4,0.4,8,0.745414214023158,0.0706494270198566
4,0.4,9,0.851506455548465,0.0361267404119474
4,0.4,10,0.854122970578948,0.0351304299944129
4,0.4,11,0.798582474492322,0.0631703048456679
4,0.4,12,0.675527281490761,0.114185344175308
4,0.4,13,0.799816734921055,0.127922580956377
4,0.4,14,0.767690388200739,0.0872046751196848
4,0.4,15,0.719115912122836,0.0785686882384588
4,0.4,16,0.762213196886645,0.0912027483508525
4,0.4,17,0.854639622220082,0.037563065565527
4,0.4,18,0.70459693457692,0.105341027391169
4,0.4,19,0.891114712772505,0.0521118553704462
4,0.4,20,0.822905493148718,0.0810602335652184
4,0.4,21,0.818066244871776,0.0617907459798223
4,0.4,22,0.833522879616295,0.0517324765033245
4,0.4,23,0.902479061484429,0.0360263819937498
4,0.4,24,0.771131304991266,0.0870128852133365
4,0.4,25,0.897345910448737,0.0170452419958641
4,0.4,26,0.875617689729872,0.0385838436549923
4,0.4,27,0.712924592562325,0.0942209669137482
4,0.4,28,0.8331310736101,0.046975008009928
4,0.4,29,0.671018550331983,0.182623034248123
4,0.4,30,0.872945903685129,0.043339517933184
4,0.4,31,0.887927417676488,0.0348568466780701
4,0.4,32,0.80374995278785,0.0818915799973679
4,0.4,33,0.811905419691864,0.0926345206869359
4,0.4,34,0.824992433343906,0.0460626927414985
4,0.4,35,0.797427623723992,0.0690920575409858
4,0.4,36,0.898296139385885,0.0331273561984815
4,0.4,37,0.62840302817738,0.146379802551794
4,0.4,38,0.751635734473789,0.0686995465061195
4,0.4,39,0.806721676057645,0.0710605497415248
4,0.4,40,0.751353471896661,0.0771386643386803
4,0.4,41,0.893810661814057,0.0416072754257143
4,0.4,42,0.863795215412643,0.0417766679735291
4,0.4,43,0.815627017214383,0.0500433744692243
4,0.4,44,0.823086285765443,0.070117277984475
4,0.4,45,0.866588835059901,0.0367650865667716
4,0.4,46,0.893029432952451,0.0305021611626803
4,0.4,47,0.824139738754524,0.0577895083272382
4,0.4,48,0.799043787524205,0.0765431444169185
4,0.4,49,0.808701329887255,0.0477182845686732
4,0.4,50,0.875603385956415,0.0159877401800963
4,0.6,1,0.486855343019315,0.0989767083102497
4,0.6,2,0.913272091348745,0.022168342031009
4,0.6,3,0.872688693576378,0.0280603185717423
4,0.6,4,0.911475916736288,0.0336400481758864
4,0.6,5,0.610308164211128,0.0955828825218418
4,0.6,6,0.867026685582565,0.0707433817657145
4,0.6,7,0.80189627555633,0.0792137312773679
4,0.6,8,0.94628401275519,0.0185947514801823
4,0.6,9,0.898634941608141,0.0395102043699605
4,0.6,10,0.870333484114557,0.0550495701166813
4,0.6,11,0.850285066606705,0.0681886685409141
4,0.6,12,0.925357350538719,0.0291564490428977
4,0.6,13,0.899143087887721,0.0415296467362201
4,0.6,14,0.882932335969646,0.0423679184866384
4,0.6,15,0.762383849060172,0.141650804413345
4,0.6,16,0.93660528061039,0.0291418892483008
4,0.6,17,0.889316854464208,0.0424096458927871
4,0.6,18,0.950741358526897,0.0183607932959384
4,0.6,19,0.903956650060247,0.0205601553431357
4,0.6,20,0.774939149592301,0.0412247159371487
4,0.6,21,0.855154545975752,0.0882320033933849
4,0.6,22,0.869230355457021,0.0301440480932617
4,0.6,23,0.889060572096268,0.0496750511948143
4,0.6,24,0.855384391458416,0.076531437258961
4,0.6,25,0.8766935963603,0.0559812428188776
4,0.6,26,0.88348502278976,0.0431349611283246
4,0.6,27,0.841273504129288,0.056691807732822
4,0.6,28,0.848071691747249,0.0774535080439591
4,0.6,29,0.847948853850784,0.0716982348620104
4,0.6,30,0.909325920381448,0.0419267307112854
4,0.6,31,0.891449823787019,0.0484788425108031
4,0.6,32,0.932096088125101,0.0349323817929624
4,0.6,33,0.80926878766464,0.0600583036231069
4,0.6,34,0.912912387755744,0.0266904387897452
4,0.6,35,0.717251235017192,0.099096840932659
4,0.6,36,0.930740506088426,0.0126297884330413
4,0.6,37,0.936372333347545,0.0197566075888062
4,0.6,38,0.953346830562464,0.0218270833205132
4,0.6,39,0.347544439233941,0.255514586034902
4,0.6,40,0.937782589403159,0.0261571658200587
4,0.6,41,0.917343784074443,0.0389124625889841
4,0.6,42,0.884270326353949,0.0410651576506821
4,0.6,43,0.89171689734561,0.0419920474331896
4,0.6,44,0.900534816049299,0.0325767782199063
4,0.6,45,0.887895258429577,0.0399917720139498
4,0.6,46,0.930030767530227,0.0222469734026947
4,0.6,47,0.847569429816831,0.108113291157998
4,0.6,48,0.866193364474281,0.0450427230246016
4,0.6,49,0.914412882152953,0.0431912905949676
4,0.6,50,0.873174962088621,0.0347542343205208
4,0.8,1,0.900854069412691,0.0449084777158882
4,0.8,2,0.877584521359261,0.0517205700532568
4,0.8,3,0.955837479462817,0.0211559754278268
4,0.8,4,0.957561177758542,0.021742505800168
4,0.8,5,0.880493386987659,0.0548082606249225
4,0.8,6,0.895413521731551,0.0415222752483583
4,0.8,7,0.863968213515123,0.0475863471888448
4,0.8,8,0.948283016876099,0.0229326877791397
4,0.8,9,0.869559113813732,0.0428484687050897
4,0.8,10,0.919202688883525,0.0275863184305763
4,0.8,11,0.940698900377021,0.0170862141919932
4,0.8,12,0.948680821724786,0.024927801386798
4,0.8,13,0.854643540023491,0.0798466051019055
4,0.8,14,0.920301647186039,0.053105094647368
4,0.8,15,0.958516494340635,0.00997099011592701
4,0.8,16,0.851954654249712,0.0883153186142871
4,0.8,17,0.863564534119778,0.0479801219641749
4,0.8,18,0.565176487645354,0.133432056512098
4,0.8,19,0.888459130892727,0.0303598542754479
4,0.8,20,0.962886643615609,0.00775514564470257
4,0.8,21,0.710955028003881,0.0652637428992081
4,0.8,22,0.938363949326146,0.0144305319415205
4,0.8,23,0.913854199356931,0.0401191782930529
4,0.8,24,0.932841100235153,0.0435025357387299
4,0.8,25,0.953458983182287,0.0250007150487836
4,0.8,26,0.963589742111378,0.0243329871899751
4,0.8,27,0.896251135080709,0.0325681398016186
4,0.8,28,0.88223775633369,0.0383079794932798
4,0.8,29,0.8769498519911,0.0629857494650216
4,0.8,30,0.94591603449786,0.0222359929858224
4,0.8,31,0.589779975218483,0.250486474269208
4,0.8,32,0.865275565913891,0.0545101469587707
4,0.8,33,0.877632428661952,0.0650495117629852
4,0.8,34,0.944069653749859,0.0119712128945585
4,0.8,35,0.951783846295223,0.0158318290368963
4,0.8,36,0.932700823710668,0.0264597584797962
4,0.8,37,0.870427151894681,0.079477085474901
4,0.8,38,0.936964701342158,0.0215988089709331
4,0.8,39,0.935934679447866,0.0250200609067815
4,0.8,40,0.90300660097087,0.043737582058757
4,0.8,41,0.890695027469279,0.0520702821265609
4,0.8,42,0.902372529303231,0.0586826676053696
4,0.8,43,0.937578978729725,0.0260723105714345
4,0.8,44,0.93112944891501,0.030780410337467
4,0.8,45,0.968377938988281,0.0144334897830507
4,0.8,46,0.970359028742823,0.010539223180443
4,0.8,47,0.944151672605745,0.0204671802615559
4,0.8,48,0.942188050682183,0.019095068881166
4,0.8,49,0.953333986543241,0.0188787516225827
4,0.8,50,0.940330102826395,0.0240935961843778
4,1,1,0.700350882561109,0.151420193150652
4,1,2,0.465289851931886,0.240792601734253
4,1,3,0.816011578206274,0.0997833006317985
4,1,4,0.91137709736317,0.0492147549015493
4,1,5,0.901104351040937,0.0487795596959328
4,1,6,0.874678708396551,0.0627746714419519
4,1,7,0.94324317571948,0.019163746045504
4,1,8,0.955002278406744,0.0223780073410868
4,1,9,0.419499372001424,0.291781972617836
4,1,10,0.928670012912863,0.0284590153062393
4,1,11,0.956462293985079,0.0260936669287855
4,1,12,0.853437808444269,0.04654462565141
4,1,13,0.951154431862824,0.0158294787142041
4,1,14,0.850266565523906,0.0585464096967952
4,1,15,0.335705356899317,0.213783634424945
4,1,16,0.0589511659667976,0.375720432873849
4,1,17,0.976028423962376,0.0118701528713141
4,1,18,0.948388432486171,0.0158773208143244
4,1,19,0.841170475626279,0.0843761964003309
4,1,20,0.791709146768116,0.100721066572571
4,1,21,0.978208907170718,0.00818349630274355
4,1,22,0.899508592455686,0.0325938960837178
4,1,23,0.933544651273453,0.0217194607074633
4,1,24,0.924731957302114,0.0357444134283389
4,1,25,0.90468209964995,0.0457494187843136
4,1,26,0.947321179136313,0.0168024052542999
4,1,27,0.968499849738619,0.021036289218035
4,1,28,0.932027648481953,0.0306783570438931
4,1,29,0.55579003849827,0.140502770222017
4,1,30,0.962502633077776,0.00817411097170507
4,1,31,0.969247042078574,0.00979624458892823
4,1,32,0.97362009535973,0.00841692040557517
4,1,33,0.930111654234342,0.0488941017687124
4,1,34,0.970585832736346,0.00894207577601876
4,1,35,0.908945933531344,0.0786830358263412
4,1,36,0.547813879785219,0.209096392547411
4,1,37,0.944942595030651,0.0274632797725891
4,1,38,0.281822581179782,0.204779370030254
4,1,39,0.942255587050911,0.0266700170040672
4,1,40,0.977439156081993,0.00701973128961664
4,1,41,0.914440288645744,0.03871344929312
4,1,42,0.453277265666996,0.200334357934781
4,1,43,0.966154886001423,0.0109987466337807
4,1,44,0.866331084507978,0.0621917548435138
4,1,45,0.977610835748307,0.00497015238845245
4,1,46,0.956661110968591,0.0145609549199993
4,1,47,0.915483689194045,0.0544146407241971
4,1,48,0.958760124847951,0.0147000675105192
4,1,49,0.958636359895577,0.0168189707163766
4,1,50,0.940981076827356,0.0192957868202693
4,1.2,1,0.966413707818518,0.0144662049907968
4,1.2,2,0.879478983300152,0.0775148493892458
4,1.2,3,-0.0160085753722734,0.229869224886832
4,1.2,4,0.97683654331961,0.00917822337320456
4,1.2,5,0.804031888152703,0.0906765339410434
4,1.2,6,0.885589210041438,0.0579574415996212
4,1.2,7,0.256383595405434,0.231187601003986
4,1.2,8,0.852904129992976,0.0869524329117887
4,1.2,9,0.959454921973091,0.0160268720423806
4,1.2,10,0.970776452397215,0.00529100065893017
4,1.2,11,0.44175317192325,0.26025980645555
4,1.2,12,0.920256468019497,0.0356245525363129
4,1.2,13,0.943357812212717,0.0275911542710199
4,1.2,14,0.483271344053166,0.196183458047609
4,1.2,15,0.956004364275053,0.0265791438939142
4,1.2,16,0.938150984372916,0.0420344735265714
4,1.2,17,0.327773036108167,0.233678712318303
4,1.2,18,0.977242599003635,0.00921801108365018
4,1.2,19,0.0993304459216028,0.364691728169362
4,1.2,20,0.899884907930886,0.0606668012989764
4,1.2,21,0.986957888638658,0.00606028605327657
4,1.2,22,0.980388295837398,0.0072984480677326
4,1.2,23,0.0713567815653425,0.403984863903528
4,1.2,24,0.98238012157865,0.00652351168015393
4,1.2,25,0.953602818292997,0.0235128819556048
4,1.2,26,0.43093396922589,0.234532107448655
4,1.2,27,0.189756237114993,0.409839858094111
4,1.2,28,0.320126757205772,0.244524620118777
4,1.2,29,0.866806812296839,0.0381980560550161
4,1.2,30,0.97688818884622,0.0102854209478498
4,1.2,31,0.929333784402175,0.0448243489651958
4,1.2,32,0.976340000801809,0.00673576945123056
4,1.2,33,0.951818763420603,0.0161326953860799
4,1.2,34,0.751086860449833,0.114931637176336
4,1.2,35,0.450455077455148,0.228210472612375
4,1.2,36,0.922271861580939,0.0597651516224466
4,1.2,37,0.975433534430971,0.00880833952937287
4,1.2,38,0.945095272324263,0.0189865833904708
4,1.2,39,0.980566245364711,0.0059861423875592
4,1.2,40,0.311616272396072,0.282799799109501
4,1.2,41,0.956785634170833,0.0252522976918315
4,1.2,42,0.979779653188679,0.0110336797390984
4,1.2,43,0.364559942115366,0.319514225535297
4,1.2,44,0.984239938561382,0.00740634710389641
4,1.2,45,0.570957589403285,0.141736070106354
4,1.2,46,0.844930930954958,0.12666962139475
4,1.2,47,0.977030880629158,0.0105260816006292
4,1.2,48,0.860079609420124,0.0510995102941592
4,1.2,49,0.884175837049053,0.0522616817208614
4,1.2,50,0.953310413280784,0.0196502814718108
4,1.4,1,0.968839200962435,0.015509516543234
4,1.4,2,0.952710329594353,0.0136954535238047
4,1.4,3,0.944190520776063,0.0423528217840492
4,1.4,4,0.978165320879262,0.00774446146414823
4,1.4,5,0.982954517793073,0.00805629344939195
4,1.4,6,0.492826104481473,0.225050759053978
4,1.4,7,0.977470488268661,0.00965807193754342
4,1.4,8,0.904781865031651,0.0442086002510903
4,1.4,9,0.281784017306513,0.497329388512316
4,1.4,10,0.931021244602944,0.0298534687922429
4,1.4,11,0.983881403285734,0.00542357906026299
4,1.4,12,0.899376908944988,0.0591676119301527
4,1.4,13,0.948094525030386,0.0289537458775035
4,1.4,14,0.703736848823436,0.168609156764234
4,1.4,15,0.987185880509306,0.00562618835700241
4,1.4,16,0.970924602363379,0.0190518610961514
4,1.4,17,0.959169618446612,0.012680538215637
4,1.4,18,0.775461399172217,0.0935250561699644
4,1.4,19,0.81905616685271,0.0843409274099587
4,1.4,20,0.982609658878484,0.0082759378372596
4,1.4,21,0.643410953292838,0.165884751911526
4,1.4,22,0.416764464843905,0.427072756104071
4,1.4,23,0.928018804176532,0.0383660917931278
4,1.4,24,0.911644689775369,0.0703561065786817
4,1.4,25,0.982604407839792,0.00828623890275192
4,1.4,26,0.97844481214768,0.00535088972413666
4,1.4,27,0.971616807248015,0.0116866184860449
4,1.4,28,0.982854755586801,0.00928149461531832
4,1.4,29,0.179081943445875,0.465932681910721
4,1.4,30,0.501224068378472,0.231687203358797
4,1.4,31,0.96697773610308,0.0157491592434725
4,1.4,32,0.0476333508917268,0.391861159694295
4,1.4,33,0.45295242948203,0.169199254563062
4,1.4,34,0.959335601250106,0.0164731743374705
4,1.4,35,0.949871275035579,0.0359554358536284
4,1.4,36,0.863777435312344,0.088878717335753
4,1.4,37,0.952056285883591,0.0234557018473131
4,1.4,38,0.987921390206311,0.0061826374712566
4,1.4,39,0.966863914785754,0.0159029725233213
4,1.4,40,0.969864014126786,0.0175655800393587
4,1.4,41,0.98659987038894,0.00739667071159471
4,1.4,42,0.968162234724976,0.0149864192885824
4,1.4,43,0.717274732554418,0.158476507589774
4,1.4,44,0.956912903114943,0.0308436048541718
4,1.4,45,0.986213453898527,0.00515342575649169
4,1.4,46,0.966993235909426,0.0155277404959855
4,1.4,47,0.981356397393947,0.00686597022912702
4,1.4,48,0.975041662873819,0.0104016713971357
4,1.4,49,0.470838635637358,0.337990942689427
4,1.4,50,0.222925680938363,0.323152293608013
4,1.6,1,0.124796185542598,0.288987057425367
4,1.6,2,0.333807113072022,0.260782631239475
4,1.6,3,0.567125291494357,0.158028089350265
4,1.6,4,0.964820142608235,0.0179146274842553
4,1.6,5,0.98884021885308,0.00332392497111544
4,1.6,6,0.964436624394313,0.0239840204552174
4,1.6,7,0.121479596857972,0.318214961894845
4,1.6,8,0.980359095592333,0.0152008608160767
4,1.6,9,0.987580125732127,0.00555379136254276
4,1.6,10,0.880572451413917,0.0556015332768548
4,1.6,11,0.623171768926789,0.211970744574565
4,1.6,12,0.142769936499466,0.392700387165942
4,1.6,13,0.980705432100993,0.00745828051762898
4,1.6,14,0.986680827650814,0.00518365454737725
4,1.6,15,0.628920413646336,0.222166501877055
4,1.6,16,0.281271798456922,0.268515883708414
4,1.6,17,0.6126304767819,0.134106637494023
4,1.6,18,0.307100886897037,0.25272475969572
4,1.6,19,0.970591458744734,0.018160054477195
4,1.6,20,0.992955173608881,0.00208518160517011
4,1.6,21,0.979444303114415,0.0102085176049072
4,1.6,22,0.98727533993157,0.0048469186262184
4,1.6,23,0.98986689354184,0.00433984414256321
4,1.6,24,0.961326660989362,0.0139436977037878
4,1.6,25,0.989562584839035,0.00330388454136682
4,1.6,26,0.986589650966757,0.00476001952809453
4,1.6,27,0.925651002281565,0.0421269039355217
4,1.6,28,0.257935380517491,0.217150735183227
4,1.6,29,0.984416627299474,0.00914879082869553
4,1.6,30,0.59115592688275,0.186458802874324
4,1.6,31,0.981673016421136,0.00545645157907576
4,1.6,32,0.866259779619248,0.0632437463568128
4,1.6,33,0.05405228128485,0.407945543460166
4,1.6,34,0.987740296416829,0.00310596134648031
4,1.6,35,0.2542862712576,0.459177133298095
4,1.6,36,0.978410949098559,0.00961187777541457
4,1.6,37,0.168286235806806,0.369710750660133
4,1.6,38,0.96086493688254,0.018584542092839
4,1.6,39,0.235451909422634,0.407207477697575
4,1.6,40,0.984311796868531,0.00839628083083459
4,1.6,41,0.437530171313134,0.393934190022443
4,1.6,42,0.627535329159238,0.117642525997175
4,1.6,43,0.950815254716365,0.0355177378001755
4,1.6,44,0.960784994592631,0.0270465825614154
4,1.6,45,0.987877712399148,0.00331468375259484
4,1.6,46,0.972745719153155,0.0136810015898507
4,1.6,47,0.985873688182415,0.00593646344595823
4,1.6,48,0.176809062310174,0.435973846679457
4,1.6,49,0.981921758966844,0.00596817664037264
4,1.6,50,0.985851660599978,0.00496270258103563
4,1.8,1,0.992821159809169,0.00241613870918104
4,1.8,2,0.955983908414175,0.0281214718679162
4,1.8,3,0.989681312764784,0.00367303206712896
4,1.8,4,0.946265626379713,0.0411885069372662
4,1.8,5,0.988956743987866,0.00282829247682154
4,1.8,6,0.468718744900678,0.257677392665033
4,1.8,7,0.309157619521772,0.179262603241633
4,1.8,8,0.987409515563254,0.00513772069725529
4,1.8,9,0.818881244187555,0.136632563099439
4,1.8,10,0.29737901106978,0.280039962198915
4,1.8,11,0.410258293793898,0.361467817587617
4,1.8,12,0.987808361989611,0.00407658604813944
4,1.8,13,0.990972852504733,0.00319235928952779
4,1.8,14,0.365386650607618,0.295412247964682
4,1.8,15,0.345793967688644,0.256984716749807
4,1.8,16,0.457143832290867,0.186904266929173
4,1.8,17,0.405226519418014,0.290304585214016
4,1.8,18,0.112697708261921,0.428971747429332
4,1.8,19,0.981071020070502,0.0104545787345135
4,1.8,20,0.990896101992264,0.00182169102103901
4,1.8,21,0.972051552932135,0.0136460854908879
4,1.8,22,0.970927499535454,0.0162467646944617
4,1.8,23,0.184680191555053,0.372518793508976
4,1.8,24,0.932243596875101,0.0439312155055927
4,1.8,25,0.986454465611683,0.00558317503777117
4,1.8,26,0.540293820313314,0.15649258909446
4,1.8,27,0.969258037427521,0.0196550587588585
4,1.8,28,0.3014061537336,0.466778533276801
4,1.8,29,0.390858610485718,0.354661949166464
4,1.8,30,0.941625180361499,0.0385774360878171
4,1.8,31,0.990027606982742,0.0039904775807242
4,1.8,32,0.322724489122589,0.265954138676196
4,1.8,33,0.989256541198375,0.00451147405686964
4,1.8,34,0.983829810197009,0.00711724447042557
4,1.8,35,0.0787023425272676,0.467700349962727
4,1.8,36,0.33140529618215,0.409021458093908
4,1.8,37,0.813343086711517,0.0872898946713881
4,1.8,38,0.507132091927305,0.244641448502467
4,1.8,39,0.651802309386785,0.117075499215443
4,1.8,40,0.183316315030845,0.43631642809334
4,1.8,41,0.950304077944436,0.0467490765683354
4,1.8,42,0.983458565566194,0.00671181317470576
4,1.8,43,0.978636802150969,0.0136960079238652
4,1.8,44,0.992595191982732,0.00339222468442433
4,1.8,45,0.767085381792589,0.09097218847137
4,1.8,46,0.98997473257483,0.00292539743063482
4,1.8,47,0.989635742812974,0.00490122734705066
4,1.8,48,0.817790681099003,0.0695252341794143
4,1.8,49,0.237151493179343,0.399244785277492
4,1.8,50,0.0977602399732391,0.397755181370587
4,2,1,0.983968036180747,0.00706255955261511
4,2,2,0.900447455672786,0.0241419004885819
4,2,3,0.161533642196037,0.359686259439999
4,2,4,0.970685535040078,0.0194517936791588
4,2,5,0.75254055172618,0.141365544236412
4,2,6,0.634647633693202,0.296323096734435
4,2,7,0.207997136813752,0.4163651237044
4,2,8,0.666239805600219,0.175087133721428
4,2,9,0.608590161849231,0.143943646703949
4,2,10,0.604386777962006,0.2484814288223
4,2,11,0.374743578490197,0.445085500821914
4,2,12,0.990082345742981,0.00273816237201808
4,2,13,0.988655454115466,0.00747033658299845
4,2,14,0.989197417127645,0.00278278991221256
4,2,15,0.982119326652043,0.00817838068776776
4,2,16,0.170586113389735,0.424010689720341
4,2,17,0.6609091108421,0.119803870005212
4,2,18,0.164503432526961,0.420907495048771
4,2,19,0.125458479932556,0.440048211505875
4,2,20,0.978391377839099,0.0112267269053263
4,2,21,0.275219536762797,0.280816170367403
4,2,22,0.92982638758709,0.0292003721771091
4,2,23,0.970727624135885,0.0118014427375713
4,2,24,0.283043713889863,0.479681062854896
4,2,25,0.516922565263626,0.127125028152225
4,2,26,0.3525484418155,0.33486330579563
4,2,27,0.978644197518687,0.0116446700067036
4,2,28,0.446992918083837,0.337935176083491
4,2,29,0.994357543533031,0.00210151578691104
4,2,30,0.26695875746854,0.317278390201425
4,2,31,0.989564578451684,0.00670156970672854
4,2,32,0.990336205687159,0.0031266762510813
4,2,33,0.98421070202701,0.00535497417102798
4,2,34,0.376633119908583,0.178434237484573
4,2,35,0.989052210512206,0.00404086939396329
4,2,36,0.981394604835589,0.0120507053397209
4,2,37,0.763243756519924,0.123976824041329
4,2,38,0.976563404216811,0.0161104215075186
4,2,39,0.978073610797514,0.00753841558725264
4,2,40,0.978693792456179,0.0104619618251708
4,2,41,0.589101944879915,0.225275687480661
4,2,42,0.349550837108753,0.542983114256551
4,2,43,0.939694874968912,0.047397928549593
4,2,44,0.930724373885711,0.0353065711195785
4,2,45,0.993232485437669,0.00268137266690513
4,2,46,0.987889835631309,0.00586687904056203
4,2,47,0.969665890626923,0.0265664108351479
4,2,48,0.984256414844807,0.0073468952481894
4,2,49,0.0680199548938727,0.325011122162362
4,2,50,0.288294587924127,0.345089410825035
4,2.2,1,0.99261421949567,0.00261260259746398
4,2.2,2,0.947923118151273,0.0212927389530219
4,2.2,3,0.65555369539517,0.0784035855424529
4,2.2,4,0.352434320132052,0.274293298850443
4,2.2,5,0.988619022967086,0.00662862250493179
4,2.2,6,0.327525672076019,0.364668925900902
4,2.2,7,0.772494729824367,0.0973009487238302
4,2.2,8,0.208990156727478,0.410218600952233
4,2.2,9,0.930245051567339,0.0692475171696819
4,2.2,10,0.99347546856959,0.00261686234952772
4,2.2,11,0.556013397504594,0.194259818312068
4,2.2,12,0.947151002369669,0.0231191004885749
4,2.2,13,0.987168402725666,0.0068958485496398
4,2.2,14,0.991263525232352,0.00251173266043126
4,2.2,15,0.984615447577503,0.0115288804019818
4,2.2,16,0.995699620723286,0.00189334707005714
4,2.2,17,0.829206127264262,0.0815379624305425
4,2.2,18,0.994012258599825,0.00264686504118255
4,2.2,19,0.54312282095203,0.177926409838906
4,2.2,20,0.992204542973449,0.00514234224515847
4,2.2,21,0.622844515634256,0.165024719170503
4,2.2,22,0.992021088132696,0.00485558698643358
4,2.2,23,0.994687559401048,0.0035715196647797
4,2.2,24,0.990580645041534,0.00289838223387585
4,2.2,25,0.659140786745258,0.117583779419369
4,2.2,26,0.984908985317112,0.0119303318599129
4,2.2,27,0.80904231126558,0.0948174844489147
4,2.2,28,0.994698856065729,0.00268754339890876
4,2.2,29,0.705848372961117,0.139237648396485
4,2.2,30,0.994000329355722,0.0021794624647928
4,2.2,31,0.994926197931615,0.00177388704475999
4,2.2,32,0.981016809018744,0.0121523994959913
4,2.2,33,0.983683414221325,0.00904552789139988
4,2.2,34,0.328990744049086,0.430957841805314
4,2.2,35,0.98814052571279,0.00793058227629245
4,2.2,36,0.731806522906768,0.0922742600984128
4,2.2,37,0.989211152702138,0.00508374573954808
4,2.2,38,0.979277464705757,0.0122946275440307
4,2.2,39,0.043343433755633,0.477118820080982
4,2.2,40,0.147585327136672,0.314763924406692
4,2.2,41,0.987828593488848,0.00417276324622801
4,2.2,42,0.301506601003165,0.168640028025842
4,2.2,43,0.483045805785365,0.20220457084731
4,2.2,44,0.985843235617646,0.00931484047335452
4,2.2,45,0.395397588896131,0.199220424505909
4,2.2,46,0.260219432078336,0.513537945229307
4,2.2,47,0.989615073843718,0.00536506734671974
4,2.2,48,0.524840169793371,0.200899287146895
4,2.2,49,0.99030393358005,0.00453330979377476
4,2.2,50,0.559421164238288,0.0798981161081727
4,2.4,1,0.988417279294288,0.00785415977023352
4,2.4,2,0.571811674651448,0.333995726926099
4,2.4,3,0.995698705953398,0.000869483808688007
4,2.4,4,0.978991841003495,0.0103349862295277
4,2.4,5,0.638863620330984,0.101062345894316
4,2.4,6,0.44701402793338,0.231732395754113
4,2.4,7,0.102984033601117,0.376082301434434
4,2.4,8,0.989480776626257,0.00420643787702678
4,2.4,9,0.405378965742525,0.224052356876355
4,2.4,10,0.973824357185624,0.0219046036736791
4,2.4,11,0.994977513245534,0.00153768045155549
4,2.4,12,0.967741300088311,0.0244518621857332
4,2.4,13,0.311903795588484,0.199149924055658
4,2.4,14,0.98835191761293,0.00685933321071833
4,2.4,15,0.993982460791964,0.00205473681734355
4,2.4,16,0.759580877490867,0.10351126177963
4,2.4,17,0.976326293478287,0.00979701246642744
4,2.4,18,0.773806372390918,0.0915636253304003
4,2.4,19,0.980701552125685,0.0110548682048658
4,2.4,20,0.99270106532004,0.0021694878797895
4,2.4,21,0.806339349872762,0.133548422487571
4,2.4,22,0.377860883715171,0.23157430597923
4,2.4,23,0.987604475564923,0.00656931291674131
4,2.4,24,0.457780426775048,0.265127745104267
4,2.4,25,0.405770003674919,0.295045227791514
4,2.4,26,0.666955415382473,0.155194486057846
4,2.4,27,0.467461035075201,0.280531164403384
4,2.4,28,0.993182529184452,0.00505835357344883
4,2.4,29,0.989864194595813,0.00488813057964281
4,2.4,30,0.687452060119616,0.0955206679999263
4,2.4,31,0.613835797641821,0.19319226008111
4,2.4,32,0.650304405101619,0.232305701505462
4,2.4,33,0.762943085705491,0.149285035574042
4,2.4,34,0.336730011620673,0.210215581318286
4,2.4,35,0.974602152340384,0.0148433405801197
4,2.4,36,0.994652500272416,0.00225496749320388
4,2.4,37,0.976644982412705,0.014863196729808
4,2.4,38,0.101750795481708,0.376809872551111
4,2.4,39,0.979068869005322,0.0159086737806737
4,2.4,40,0.991571647702585,0.00302922219122574
4,2.4,41,0.213973572199024,0.256371663708633
4,2.4,42,0.988030466827757,0.00554914570712413
4,2.4,43,0.593105773587568,0.241840927223784
4,2.4,44,0.989668947304733,0.00450733834627186
4,2.4,45,0.985215388216756,0.00996987495308156
4,2.4,46,0.985138253017653,0.00765751451858481
4,2.4,47,0.446609787711372,0.393801283886858
4,2.4,48,0.993321020190326,0.00306466897079224
4,2.4,49,0.991794316930046,0.00534846190901606
4,2.4,50,0.740946818980724,0.107295607949547
4,2.6,1,0.982954841163979,0.00849648379639711
4,2.6,2,0.994124351222311,0.00243289161276211
4,2.6,3,0.992843887052285,0.00490265723353158
4,2.6,4,0.412449529462918,0.557507371174976
4,2.6,5,0.486575700697365,0.228817886581423
4,2.6,6,0.994643474684023,0.00208505581013086
4,2.6,7,0.260154854288068,0.233080756103714
4,2.6,8,0.991089804803001,0.00367008672356777
4,2.6,9,0.889558506487051,0.0377909615280714
4,2.6,10,0.981922747110055,0.0104563473799641
4,2.6,11,0.563553061283915,0.314925587987044
4,2.6,12,0.97955682503041,0.00773516533218343
4,2.6,13,0.976971139753383,0.0104177170614644
4,2.6,14,0.463941305492719,0.252257831194801
4,2.6,15,0.942709032245489,0.0286788447524178
4,2.6,16,0.94065619193464,0.0227970311718707
4,2.6,17,0.980179942698282,0.0159335145774157
4,2.6,18,0.991286324443964,0.00366627833284085
4,2.6,19,0.338634270400668,0.471474213735757
4,2.6,20,0.960664374253312,0.0364888655162706
4,2.6,21,0.984247356328702,0.00855697893843461
4,2.6,22,0.623583115425385,0.138467759564082
4,2.6,23,0.395232647994069,0.440511252893888
4,2.6,24,0.992792671139021,0.00274581301181763
4,2.6,25,0.991998332923244,0.00262370718600677
4,2.6,26,0.465706465523991,0.128730549440676
4,2.6,27,0.230547508534176,0.284878061695008
