AlphaScale,Alpha,Kct,Avg_KE
8.8,29.3333333333333,11.3,0.016618331054542
8.8,29.3333333333333,11.4,0.0162817004536516
8.8,29.3333333333333,11.5,0.0159607233716673
8.8,29.3333333333333,11.6,0.0156561889977378
8.8,29.3333333333333,11.7,0.0153691505934008
8.8,29.3333333333333,11.8,0.0151010170293977
8.8,29.3333333333333,11.9,0.0148536896788153
8.8,29.3333333333333,12,0.0146297746399061
8.8,29.3333333333333,12.1,0.0144329267062162
8.8,29.3333333333333,12.2,0.0142684396031863
8.8,29.3333333333333,12.3,0.0141443399037167
8.8,29.3333333333333,12.4,0.0140736543971936
8.8,29.3333333333333,12.5,0.0140800433617732
8.8,29.3333333333333,12.6,0.0142177990990156
8.8,29.3333333333333,12.7,0.0148993759663443
8.8,29.3333333333333,12.8,49.6804175056119
8.8,29.3333333333333,12.9,48.7309184304499
8.8,29.3333333333333,13,51.8123004150527
8.8,29.3333333333333,13.1,54.3369350671424
8.8,29.3333333333333,13.2,50.4089245408432
8.8,29.3333333333333,13.3,48.5227611813756
8.8,29.3333333333333,13.4,48.8132460103399
8.8,29.3333333333333,13.5,49.66167275498
8.8,29.3333333333333,13.6,50.471729168244
8.8,29.3333333333333,13.7,51.0878547460942
8.8,29.3333333333333,13.8,51.4780250251886
8.8,29.3333333333333,13.9,51.6156102389113
8.8,29.3333333333333,14,51.533428335112
8.8,29.3333333333333,14.1,51.232908555069
8.8,29.3333333333333,14.2,50.8475876512711
8.8,29.3333333333333,14.3,50.6322054406921
8.8,29.3333333333333,14.4,50.6901249590097
8.8,29.3333333333333,14.5,50.7699929684927
8.8,29.3333333333333,14.6,50.9005571076346
8.8,29.3333333333333,14.7,50.8833634054606
8.8,29.3333333333333,14.8,50.8202472811167
8.8,29.3333333333333,14.9,50.5642511518977
8.8,29.3333333333333,15,50.2521352441066
8.8,29.3333333333333,15.1,50.2144563509728
8.8,29.3333333333333,15.2,50.3694884559387
8.8,29.3333333333333,15.3,50.4797281056333
8.8,29.3333333333333,15.4,50.5910164649743
8.8,29.3333333333333,15.5,50.6266011152654
8.8,29.3333333333333,15.6,50.3979642980652
8.8,29.3333333333333,15.7,50.1593729603934
8.8,29.3333333333333,15.8,50.1177990595647
8.8,29.3333333333333,15.9,50.1728972284645
8.8,29.3333333333333,16,50.3622063832696
8.8,29.3333333333333,16.1,50.4072197659265
8.8,29.3333333333333,16.2,50.4848795147281
8.8,29.3333333333333,16.3,50.4963131206493
8.8,29.3333333333333,16.4,50.3346704421259
8.8,29.3333333333333,16.5,50.1270367574579
8.8,29.3333333333333,16.6,50.1371240424616
8.8,29.3333333333333,16.7,50.4111654102275
8.8,29.3333333333333,16.8,50.565819144843
8.8,29.3333333333333,16.9,50.220029912514
8.8,29.3333333333333,17,49.8777445526263
8.8,29.3333333333333,17.1,49.8390415390037
8.8,29.3333333333333,17.2,50.0953366598739
8.8,29.3333333333333,17.3,50.229280903172
8.8,29.3333333333333,17.4,50.1267675313163
8.8,29.3333333333333,17.5,50.1180940764308
8.8,29.3333333333333,17.6,50.347861860099
8.8,29.3333333333333,17.7,50.5091405936959
8.8,29.3333333333333,17.8,50.4595675788819
8.8,29.3333333333333,17.9,50.3346071845382
8.8,29.3333333333333,18,50.2310043276078
8.8,29.3333333333333,18.1,50.1805545870906
8.8,29.3333333333333,18.2,50.1409865210815
8.8,29.3333333333333,18.3,50.1622670874742
8.8,29.3333333333333,18.4,50.3659644548178
8.8,29.3333333333333,18.5,50.493895832022
8.8,29.3333333333333,18.6,50.3965958860783
8.8,29.3333333333333,18.7,50.2758708926392
8.8,29.3333333333333,18.8,50.2557572667757
8.8,29.3333333333333,18.9,50.1492655620706
8.8,29.3333333333333,19,50.0600986759084
8.8,29.3333333333333,19.1,50.1169275736292
8.8,29.3333333333333,19.2,50.1806276722141
8.8,29.3333333333333,19.3,50.3643290462159
8.8,29.3333333333333,19.4,50.5250702645869
8.8,29.3333333333333,19.5,50.4237360141447
8.8,29.3333333333333,19.6,50.294539429004
8.8,29.3333333333333,19.7,50.1388016779098
8.8,29.3333333333333,19.8,49.9224768251653
8.8,29.3333333333333,19.9,49.7667224177591
8.8,29.3333333333333,20,49.5495305145091
9,30,10,0.0223881786434138
9,30,10.1,0.0218628350471868
9,30,10.2,0.0213521609558684
9,30,10.3,0.0208558969861735
9,30,10.4,0.0203738127311936
9,30,10.5,0.0199057086039713
9,30,10.6,0.0194514182232499
9,30,10.7,0.0190108114735303
9,30,10.8,0.0185837984146629
9,30,10.9,0.0181703342758868
9,30,11,0.0177704258531273
9,30,11.1,0.0173841397481065
9,30,11.2,0.0170116130616244
9,30,11.3,0.0166530674103762
9,30,11.4,0.0163088275243371
9,30,11.5,0.0159793462798277
9,30,11.6,0.0156652389693976
9,30,11.7,0.015367331149179
9,30,11.8,0.0150867269928659
9,30,11.9,0.0148249096034164
9,30,12,0.0145838930019273
9,30,12.1,0.0143664614994365
9,30,12.2,0.0141765653140214
9,30,12.3,0.0140200166588952
9,30,12.4,0.0139058246341454
9,30,12.5,0.0138491068545926
9,30,12.6,0.0138789980504683
9,30,12.7,0.0140736244220103
9,30,12.8,50.2867443058047
9,30,12.9,52.6941674095457
9,30,13,54.4092910928089
9,30,13.1,54.7421074297517
9,30,13.2,54.867920562886
9,30,13.3,55.5675400862188
9,30,13.4,55.777624316421
9,30,13.5,55.6282982843495
9,30,13.6,55.1405977285384
9,30,13.7,54.3516158144085
9,30,13.8,53.3106448827305
9,30,13.9,52.1413146111821
9,30,14,51.0528720050902
9,30,14.1,50.2275881423521
9,30,14.2,50.0248456829614
9,30,14.3,50.4810776524915
9,30,14.4,51.7622638685935
9,30,14.5,52.7296609488223
9,30,14.6,53.0652097912326
9,30,14.7,52.8747948991336
9,30,14.8,52.2457928462626
9,30,14.9,51.2945228962877
9,30,15,50.406652016187
9,30,15.1,49.9212672193756
9,30,15.2,50.1056768864403
9,30,15.3,50.4374825188904
9,30,15.4,50.6624116514975
9,30,15.5,50.7250134035716
9,30,15.6,50.6707807557997
9,30,15.7,50.4231895457161
9,30,15.8,50.2152594978261
9,30,15.9,50.1855078007442
9,30,16,50.3803535297747
9,30,16.1,50.5582957088458
9,30,16.2,50.7612264774034
9,30,16.3,50.7142482264018
9,30,16.4,50.6168821089701
9,30,16.5,50.4779557740991
9,30,16.6,50.27804523371
9,30,16.7,50.299862918558
9,30,16.8,50.4887383127842
9,30,16.9,50.5319032757808
9,30,17,50.5718645334612
9,30,17.1,50.816960520365
9,30,17.2,50.7669411757312
9,30,17.3,50.5504943404005
9,30,17.4,50.4161273283912
9,30,17.5,50.4161638134078
9,30,17.6,50.5497907347002
9,30,17.7,50.7563801190786
9,30,17.8,50.7253270274983
9,30,17.9,50.7803589647238
9,30,18,50.811685317106
9,30,18.1,50.7376906750802
9,30,18.2,50.508233202184
9,30,18.3,50.4222464454992
9,30,18.4,50.6584807009865
9,30,18.5,51.112652574891
9,30,18.6,51.2301849653963
9,30,18.7,50.8681138316561
9,30,18.8,50.4251969973413
9,30,18.9,50.2038363172413
9,30,19,50.2630610488865
9,30,19.1,50.4237329025687
9,30,19.2,50.4051781809753
9,30,19.3,50.330458568431
9,30,19.4,50.3930416827972
9,30,19.5,50.6433496343576
9,30,19.6,50.7544042266266
9,30,19.7,50.7438454222884
9,30,19.8,50.5786019009649
9,30,19.9,50.4881827348903
9,30,20,50.4362458602601
9.2,30.6666666666667,10,0.0224757824101428
9.2,30.6666666666667,10.1,0.0219484018281012
9.2,30.6666666666667,10.2,0.021435497907279
9.2,30.6666666666667,10.3,0.0209367975656979
9.2,30.6666666666667,10.4,0.0204520546533619
9.2,30.6666666666667,10.5,0.0199810514121267
9.2,30.6666666666667,10.6,0.0195236003860689
9.2,30.6666666666667,10.7,0.0190795468870259
9.2,30.6666666666667,10.8,0.0186487721531642
9.2,30.6666666666667,10.9,0.0182311973839929
9.2,30.6666666666667,11,0.0178267888986702
9.2,30.6666666666667,11.1,0.0174355647540882
9.2,30.6666666666667,11.2,0.0170576032879637
9.2,30.6666666666667,11.3,0.0166930542403561
9.2,30.6666666666667,11.4,0.0163421533873369
9.2,30.6666666666667,11.5,0.0160052420470218
9.2,30.6666666666667,11.6,0.0156827934821316
9.2,30.6666666666667,11.7,0.0153754492843782
9.2,30.6666666666667,11.8,0.0150840705726518
9.2,30.6666666666667,11.9,0.0148098118122563
9.2,30.6666666666667,12,0.0145542303383381
9.2,30.6666666666667,12.1,0.0143194544847848
9.2,30.6666666666667,12.2,0.0141084526100783
9.2,30.6666666666667,12.3,0.0139254866092255
9.2,30.6666666666667,12.4,0.0137769306796015
9.2,30.6666666666667,12.5,0.0136728987644774
9.2,30.6666666666667,12.6,0.0136309973545101
9.2,30.6666666666667,12.7,0.0136876474922813
9.2,30.6666666666667,12.8,0.0139681143425259
9.2,30.6666666666667,12.9,54.8674297740649
9.2,30.6666666666667,13,55.2504965061833
9.2,30.6666666666667,13.1,55.0648131113566
9.2,30.6666666666667,13.2,54.935001957737
9.2,30.6666666666667,13.3,55.3793352010177
9.2,30.6666666666667,13.4,55.5801278279846
9.2,30.6666666666667,13.5,55.4010040013634
9.2,30.6666666666667,13.6,55.2577331569091
9.2,30.6666666666667,13.7,55.0594880842553
9.2,30.6666666666667,13.8,54.8553398779817
9.2,30.6666666666667,13.9,54.7819327260187
9.2,30.6666666666667,14,54.8935544457135
9.2,30.6666666666667,14.1,55.0820392191521
9.2,30.6666666666667,14.2,55.4882812821224
9.2,30.6666666666667,14.3,55.8641479602648
9.2,30.6666666666667,14.4,55.9996430734408
9.2,30.6666666666667,14.5,55.7801815887603
9.2,30.6666666666667,14.6,55.4638854397911
9.2,30.6666666666667,14.7,55.2286569552688
9.2,30.6666666666667,14.8,55.25068739309
9.2,30.6666666666667,14.9,55.7579794009019
9.2,30.6666666666667,15,56.8196022739159
9.2,30.6666666666667,15.1,57.9518230823278
9.2,30.6666666666667,15.2,58.1320424987718
9.2,30.6666666666667,15.3,57.5458796969663
9.2,30.6666666666667,15.4,56.504580688301
9.2,30.6666666666667,15.5,55.1093135830761
9.2,30.6666666666667,15.6,53.4816335643908
9.2,30.6666666666667,15.7,51.911013045682
9.2,30.6666666666667,15.8,51.078321847393
9.2,30.6666666666667,15.9,51.2429784861468
9.2,30.6666666666667,16,52.0333778792735
9.2,30.6666666666667,16.1,52.5684793288091
9.2,30.6666666666667,16.2,52.7023432054695
9.2,30.6666666666667,16.3,52.4329888374904
9.2,30.6666666666667,16.4,51.7973442850349
9.2,30.6666666666667,16.5,50.9847151593674
9.2,30.6666666666667,16.6,50.3738333709274
9.2,30.6666666666667,16.7,50.2518602303365
9.2,30.6666666666667,16.8,50.5276018497397
9.2,30.6666666666667,16.9,50.8155541996963
9.2,30.6666666666667,17,50.965755446155
9.2,30.6666666666667,17.1,51.0711066518839
9.2,30.6666666666667,17.2,50.9876213800349
9.2,30.6666666666667,17.3,50.8380214987171
9.2,30.6666666666667,17.4,50.5553907663407
9.2,30.6666666666667,17.5,50.480853021404
9.2,30.6666666666667,17.6,50.6230774110683
9.2,30.6666666666667,17.7,50.7744624659812
9.2,30.6666666666667,17.8,50.9099935470152
9.2,30.6666666666667,17.9,51.1000474588406
9.2,30.6666666666667,18,51.0611379185348
9.2,30.6666666666667,18.1,50.9788748221326
9.2,30.6666666666667,18.2,50.8126143267505
9.2,30.6666666666667,18.3,50.6317329891282
9.2,30.6666666666667,18.4,50.6294914923643
9.2,30.6666666666667,18.5,50.8271647933725
9.2,30.6666666666667,18.6,50.9058236098626
9.2,30.6666666666667,18.7,50.8607987279101
9.2,30.6666666666667,18.8,50.8921927540561
9.2,30.6666666666667,18.9,51.0472017411195
9.2,30.6666666666667,19,50.9911284556072
9.2,30.6666666666667,19.1,50.8227470151858
9.2,30.6666666666667,19.2,50.6681035796808
9.2,30.6666666666667,19.3,50.6647772353422
9.2,30.6666666666667,19.4,50.6985644459543
9.2,30.6666666666667,19.5,50.9019063184358
9.2,30.6666666666667,19.6,50.9973325944482
9.2,30.6666666666667,19.7,50.9738029810527
9.2,30.6666666666667,19.8,51.05223400079
9.2,30.6666666666667,19.9,51.090280964797
9.2,30.6666666666667,20,51.0332564914283
9.4,31.3333333333333,10,0.0225613439871337
9.4,31.3333333333333,10.1,0.022032245426729
9.4,31.3333333333333,10.2,0.0215174476133155
9.4,31.3333333333333,10.3,0.0210166655216594
9.4,31.3333333333333,10.4,0.0205296393143858
9.4,31.3333333333333,10.5,0.0200561354818256
9.4,31.3333333333333,10.6,0.0195959483581925
9.4,31.3333333333333,10.7,0.0191489020971296
9.4,31.3333333333333,10.8,0.0187148532152652
9.4,31.3333333333333,10.9,0.0182936938471958
9.4,31.3333333333333,11,0.017885355903312
9.4,31.3333333333333,11.1,0.0174898163889872
9.4,31.3333333333333,11.2,0.0171071042390507
9.4,31.3333333333333,11.3,0.0167373091593058
9.4,31.3333333333333,11.4,0.0163805931697022
9.4,31.3333333333333,11.5,0.0160372058482742
9.4,31.3333333333333,11.6,0.0157075047420137
9.4,31.3333333333333,11.7,0.0153919831447763
9.4,31.3333333333333,11.8,0.0150913086270919
9.4,31.3333333333333,11.9,0.0148063776751566
9.4,31.3333333333333,12,0.0145383951992412
9.4,31.3333333333333,12.1,0.0142889937955807
9.4,31.3333333333333,12.2,0.0140604192421495
9.4,31.3333333333333,12.3,0.0138558321011859
9.4,31.3333333333333,12.4,0.0136798264741785
9.4,31.3333333333333,12.5,0.0135393917238049
9.4,31.3333333333333,12.6,0.0134458976832836
9.4,31.3333333333333,12.7,0.0134199616517096
9.4,31.3333333333333,12.8,0.0135081273802243
9.4,31.3333333333333,12.9,0.0139966982523606
9.4,31.3333333333333,13,55.5061685492034
9.4,31.3333333333333,13.1,55.797108765832
9.4,31.3333333333333,13.2,55.1910862712233
9.4,31.3333333333333,13.3,55.3628591483319
9.4,31.3333333333333,13.4,55.4440835464901
9.4,31.3333333333333,13.5,55.4365770726811
9.4,31.3333333333333,13.6,55.3513901026154
9.4,31.3333333333333,13.7,55.2314590777559
9.4,31.3333333333333,13.8,55.3193413265759
9.4,31.3333333333333,13.9,55.4650993143896
9.4,31.3333333333333,14,55.5478589592935
9.4,31.3333333333333,14.1,55.6454316223708
9.4,31.3333333333333,14.2,55.8602963437633
9.4,31.3333333333333,14.3,55.9968985519576
9.4,31.3333333333333,14.4,55.9688120941972
9.4,31.3333333333333,14.5,55.7676058379969
9.4,31.3333333333333,14.6,55.5436167856761
9.4,31.3333333333333,14.7,55.5308359372493
9.4,31.3333333333333,14.8,55.4926277257435
9.4,31.3333333333333,14.9,55.6571567600302
9.4,31.3333333333333,15,55.8149031496069
9.4,31.3333333333333,15.1,56.0680713561078
9.4,31.3333333333333,15.2,55.8872686993389
9.4,31.3333333333333,15.3,55.6547846434664
9.4,31.3333333333333,15.4,55.4143058915128
9.4,31.3333333333333,15.5,55.3268083683741
9.4,31.3333333333333,15.6,55.4062788214641
9.4,31.3333333333333,15.7,55.7516375873578
9.4,31.3333333333333,15.8,56.1811129305299
9.4,31.3333333333333,15.9,56.2752557603076
9.4,31.3333333333333,16,55.9064023065358
9.4,31.3333333333333,16.1,55.4208296561508
9.4,31.3333333333333,16.2,55.0236442752728
9.4,31.3333333333333,16.3,54.9415090812422
9.4,31.3333333333333,16.4,55.4730165000047
9.4,31.3333333333333,16.5,56.838321173739
9.4,31.3333333333333,16.6,58.6381260991759
9.4,31.3333333333333,16.7,59.5264799369147
9.4,31.3333333333333,16.8,59.3929100699522
9.4,31.3333333333333,16.9,58.735517526961
9.4,31.3333333333333,17,57.6931522496187
9.4,31.3333333333333,17.1,56.3385307263386
9.4,31.3333333333333,17.2,54.7857881605833
9.4,31.3333333333333,17.3,53.309877112858
9.4,31.3333333333333,17.4,52.4569090470456
9.4,31.3333333333333,17.5,52.4423339724904
9.4,31.3333333333333,17.6,52.9006179711675
9.4,31.3333333333333,17.7,53.238249317327
9.4,31.3333333333333,17.8,53.3214393694453
9.4,31.3333333333333,17.9,53.1215707942731
9.4,31.3333333333333,18,52.6449156959603
9.4,31.3333333333333,18.1,51.9315874803048
9.4,31.3333333333333,18.2,51.2274274179101
9.4,31.3333333333333,18.3,50.7786058441137
9.4,31.3333333333333,18.4,50.7460740309527
9.4,31.3333333333333,18.5,50.9722373286916
9.4,31.3333333333333,18.6,51.2478848758965
9.4,31.3333333333333,18.7,51.3799114573498
9.4,31.3333333333333,18.8,51.4655376447723
9.4,31.3333333333333,18.9,51.3948113027933
9.4,31.3333333333333,19,51.2686847719646
9.4,31.3333333333333,19.1,51.1185143375305
9.4,31.3333333333333,19.2,50.9029536427531
9.4,31.3333333333333,19.3,50.8557904547221
9.4,31.3333333333333,19.4,51.0146301703328
9.4,31.3333333333333,19.5,51.1471821403907
9.4,31.3333333333333,19.6,51.193279230921
9.4,31.3333333333333,19.7,51.3434257343332
9.4,31.3333333333333,19.8,51.3933238501746
9.4,31.3333333333333,19.9,51.3238675665231
9.4,31.3333333333333,20,51.2699655175909
9.6,32,10,0.0226446164469476
9.6,32,10.1,0.0221140883156108
9.6,32,10.2,0.0215977003234752
9.6,32,10.3,0.0210951570391851
9.6,32,10.4,0.0206061867353707
9.6,32,10.5,0.0201305422622849
9.6,32,10.6,0.0196680022380607
9.6,32,10.7,0.0192183726217041
9.6,32,10.8,0.0187814887547652
9.6,32,10.9,0.0183572179842642
9.6,32,11,0.0179454630158545
9.6,32,11.1,0.0175461661965984
9.6,32,11.2,0.0171593149975719
9.6,32,11.3,0.0167849490677441
9.6,32,11.4,0.0164231693777831
9.6,32,11.5,0.016074150190589
9.6,32,11.6,0.0157381549253351
9.6,32,11.7,0.0154155574922685
9.6,32,11.8,0.0151068714850605
9.6,32,11.9,0.0148127909376539
9.6,32,12,0.0145342485751
9.6,32,12.1,0.0142725013712018
9.6,32,12.2,0.0140292603168256
9.6,32,12.3,0.01380689496521
9.6,32,12.4,0.0136087714717567
9.6,32,12.5,0.0134398461175096
9.6,32,12.6,0.0133077962959513
9.6,32,12.7,0.0132254505860759
9.6,32,12.8,0.0132171667632753
9.6,32,12.9,0.0133445134024412
9.6,32,13,55.6904839543561
9.6,32,13.1,55.84811423457
9.6,32,13.2,56.0831694304291
9.6,32,13.3,55.7520294142705
9.6,32,13.4,55.8711079870503
9.6,32,13.5,55.8699888606056
9.6,32,13.6,54.9595913051279
9.6,32,13.7,54.7804132983693
9.6,32,13.8,54.9852569341243
9.6,32,13.9,55.4241882562964
9.6,32,14,55.9328647015336
9.6,32,14.1,56.2511285187827
9.6,32,14.2,56.2890785281717
9.6,32,14.3,56.1691644056033
9.6,32,14.4,55.9755099302496
9.6,32,14.5,55.7944976664125
9.6,32,14.6,55.80595237975
9.6,32,14.7,55.722584518853
9.6,32,14.8,55.7462974739356
9.6,32,14.9,55.9673738311448
9.6,32,15,55.9643104836477
9.6,32,15.1,55.7813817445484
9.6,32,15.2,55.6999300456546
9.6,32,15.3,55.6252371456634
9.6,32,15.4,55.48893524363
9.6,32,15.5,55.5424063925743
9.6,32,15.6,55.6054497559852
9.6,32,15.7,55.8403211006642
9.6,32,15.8,55.9435768749828
9.6,32,15.9,55.7430774214823
9.6,32,16,55.6201437466009
9.6,32,16.1,55.4289121501075
9.6,32,16.2,55.3610690109332
9.6,32,16.3,55.311572139753
9.6,32,16.4,55.5516177994229
9.6,32,16.5,55.8124440909397
9.6,32,16.6,55.9381618028011
9.6,32,16.7,55.796014155008
9.6,32,16.8,55.5027879053662
9.6,32,16.9,55.2781697284335
9.6,32,17,55.1092413096263
9.6,32,17.1,55.1590960981964
9.6,32,17.2,55.4459285768056
9.6,32,17.3,55.8936227650687
9.6,32,17.4,56.1777378104582
9.6,32,17.5,55.9405673341883
9.6,32,17.6,55.4301477732126
9.6,32,17.7,54.852684245024
9.6,32,17.8,54.3717906895039
9.6,32,17.9,54.1890672480868
9.6,32,18,54.592982706883
9.6,32,18.1,55.8786054708095
9.6,32,18.2,57.9071436475018
9.6,32,18.3,59.5851152564284
9.6,32,18.4,60.0293999659465
9.6,32,18.5,59.8451641284683
9.6,32,18.6,59.2674268333829
9.6,32,18.7,58.376177802365
9.6,32,18.8,57.2222974121516
9.6,32,18.9,55.883683365099
9.6,32,19,54.5231006469491
9.6,32,19.1,53.5281045748249
9.6,32,19.2,53.1221581363629
9.6,32,19.3,53.3435963770615
9.6,32,19.4,53.644512112762
9.6,32,19.5,53.8209418920514
9.6,32,19.6,53.813605976414
9.6,32,19.7,53.6125578061517
9.6,32,19.8,53.1831065443571
9.6,32,19.9,52.6050455614068
9.6,32,20,51.9147759642746
9.8,32.6666666666667,10,0.0227253968881516
9.8,32.6666666666667,10.1,0.0221936994944846
9.8,32.6666666666667,10.2,0.0216759954429132
9.8,32.6666666666667,10.3,0.0211719802334649
9.8,32.6666666666667,10.4,0.020681371810691
9.8,32.6666666666667,10.5,0.0202039112163054
9.8,32.6666666666667,10.6,0.019739363510604
9.8,32.6666666666667,10.7,0.0192875190156642
9.8,32.6666666666667,10.8,0.0188481949487434
9.8,32.6666666666667,10.9,0.0184212375348747
9.8,32.6666666666667,11,0.0180065247154322
9.8,32.6666666666667,11.1,0.0176039696075148
9.8,32.6666666666667,11.2,0.0172135249219214
9.8,32.6666666666667,11.3,0.0168351886222864
9.8,32.6666666666667,11.4,0.0164690112154411
9.8,32.6666666666667,11.5,0.0161151052204791
9.8,32.6666666666667,11.6,0.0157736575990325
9.8,32.6666666666667,11.7,0.0154449462878338
9.8,32.6666666666667,11.8,0.0151293625344015
9.8,32.6666666666667,11.9,0.0148274416332923
9.8,32.6666666666667,12,0.0145399061383052
9.8,32.6666666666667,12.1,0.0142677281439594
9.8,32.6666666666667,12.2,0.014012221687997
9.8,32.6666666666667,12.3,0.0137751845943375
9.8,32.6666666666667,12.4,0.0135591252997699
9.8,32.6666666666667,12.5,0.0133676443958804
9.8,32.6666666666667,12.6,0.0132061196878728
9.8,32.6666666666667,12.7,0.0130830513475484
9.8,32.6666666666667,12.8,0.0130130827591135
9.8,32.6666666666667,12.9,0.0130255701511726
9.8,32.6666666666667,13,0.0132074400498383
9.8,32.6666666666667,13.1,55.7834430255692
9.8,32.6666666666667,13.2,55.9074656310882
9.8,32.6666666666667,13.3,55.647812632505
9.8,32.6666666666667,13.4,56.8667856800585
9.8,32.6666666666667,13.5,57.3649369183719
9.8,32.6666666666667,13.6,57.2440386000015
9.8,32.6666666666667,13.7,57.1458127316508
9.8,32.6666666666667,13.8,57.1340024041249
9.8,32.6666666666667,13.9,56.9362690738497
9.8,32.6666666666667,14,56.7883155915243
9.8,32.6666666666667,14.1,56.6689671476335
9.8,32.6666666666667,14.2,56.4308175496303
9.8,32.6666666666667,14.3,56.1742306152562
9.8,32.6666666666667,14.4,56.0738724049801
9.8,32.6666666666667,14.5,56.1843993111921
9.8,32.6666666666667,14.6,56.5650273604397
9.8,32.6666666666667,14.7,57.0066934073554
9.8,32.6666666666667,14.8,56.822830515681
9.8,32.6666666666667,14.9,56.3518391712976
9.8,32.6666666666667,15,55.9611676944447
9.8,32.6666666666667,15.1,55.8170768447056
9.8,32.6666666666667,15.2,55.9083031084474
9.8,32.6666666666667,15.3,55.8476618380012
9.8,32.6666666666667,15.4,55.7787701965739
9.8,32.6666666666667,15.5,55.8392281700609
9.8,32.6666666666667,15.6,56.0331679023483
9.8,32.6666666666667,15.7,56.1084028726369
9.8,32.6666666666667,15.8,55.9683337516219
9.8,32.6666666666667,15.9,55.7264890386549
9.8,32.6666666666667,16,55.6426607600313
9.8,32.6666666666667,16.1,55.6153577254069
9.8,32.6666666666667,16.2,55.485357832104
9.8,32.6666666666667,16.3,55.6089991143643
9.8,32.6666666666667,16.4,56.1140631166998
9.8,32.6666666666667,16.5,56.0928282311721
9.8,32.6666666666667,16.6,55.8569799091965
9.8,32.6666666666667,16.7,55.6975710304269
9.8,32.6666666666667,16.8,55.5569407152315
9.8,32.6666666666667,16.9,55.4752839486893
9.8,32.6666666666667,17,55.5038381512753
9.8,32.6666666666667,17.1,55.5578434400625
9.8,32.6666666666667,17.2,55.7831609193632
9.8,32.6666666666667,17.3,56.035980597904
9.8,32.6666666666667,17.4,55.8902177054327
9.8,32.6666666666667,17.5,55.6890303370371
9.8,32.6666666666667,17.6,55.5052738590896
9.8,32.6666666666667,17.7,55.3319773242775
9.8,32.6666666666667,17.8,55.3788007033819
9.8,32.6666666666667,17.9,55.4061591161681
9.8,32.6666666666667,18,55.6369243868549
9.8,32.6666666666667,18.1,55.8983825250488
9.8,32.6666666666667,18.2,56.0191008732044
9.8,32.6666666666667,18.3,55.8014719452443
9.8,32.6666666666667,18.4,55.5616179321118
9.8,32.6666666666667,18.5,55.2594310750623
9.8,32.6666666666667,18.6,55.0830290265432
9.8,32.6666666666667,18.7,55.0058413062457
9.8,32.6666666666667,18.8,55.1301224076138
9.8,32.6666666666667,18.9,55.4753203278063
9.8,32.6666666666667,19,55.9035742584093
9.8,32.6666666666667,19.1,56.1143269333988
9.8,32.6666666666667,19.2,55.8438028642088
9.8,32.6666666666667,19.3,55.3231043847313
9.8,32.6666666666667,19.4,54.7058745580662
9.8,32.6666666666667,19.5,54.101782441072
9.8,32.6666666666667,19.6,53.6377350168152
9.8,32.6666666666667,19.7,53.5001084474099
9.8,32.6666666666667,19.8,53.9483418706726
9.8,32.6666666666667,19.9,55.2492941895315
9.8,32.6666666666667,20,57.3221156163462
10,33.3333333333333,10,0.0228035217156431
10,33.3333333333333,10.1,0.0222708896907411
10,33.3333333333333,10.2,0.0217521166618484
10,33.3333333333333,10.3,0.0212468902183624
10,33.3333333333333,10.4,0.0207549193276543
10,33.3333333333333,10.5,0.0202759348045953
10,33.3333333333333,10.6,0.0198096900117625
10,33.3333333333333,10.7,0.0193559618332471
10,33.3333333333333,10.8,0.0189145519771434
10,33.3333333333333,10.9,0.0184852886778752
10,33.3333333333333,11,0.0180680288910016
10,33.3333333333333,11.1,0.0176626611022598
10,33.3333333333333,11.2,0.0172691089126684
10,33.3333333333333,11.3,0.0168873356174776
10,33.3333333333333,11.4,0.0165173500763848
10,33.3333333333333,11.5,0.0161592142877183
10,33.3333333333333,11.6,0.0158130532496291
10,33.3333333333333,11.7,0.0154790679482857
10,33.3333333333333,11.8,0.0151575527094822
10,33.3333333333333,11.9,0.0148489187767709
10,33.3333333333333,12,0.014553726996893
10,33.3333333333333,12.1,0.014272734196747
10,33.3333333333333,12.2,0.0140069607894252
10,33.3333333333333,12.3,0.0137577924848211
10,33.3333333333333,12.4,0.0135271391288365
10,33.3333333333333,12.5,0.0133176942386366
10,33.3333333333333,12.6,0.0131333838441436
10,33.3333333333333,12.7,0.0129802029521115
10,33.3333333333333,12.8,0.0128679468138734
10,33.3333333333333,12.9,0.0128144209731609
10,33.3333333333333,13,0.0128590796038715
10,33.3333333333333,13.1,0.0131593672526545
10,33.3333333333333,13.2,55.5122098267235
10,33.3333333333333,13.3,59.5610041221808
10,33.3333333333333,13.4,60.262101862345
10,33.3333333333333,13.5,60.6607538988403
10,33.3333333333333,13.6,60.3303440898575
10,33.3333333333333,13.7,59.8528542576313
10,33.3333333333333,13.8,59.9362742472694
10,33.3333333333333,13.9,60.2513217022123
10,33.3333333333333,14,60.4370381520601
10,33.3333333333333,14.1,60.6402143392214
10,33.3333333333333,14.2,60.8331773675686
10,33.3333333333333,14.3,61.0212613180005
10,33.3333333333333,14.4,60.950287820756
10,33.3333333333333,14.5,60.6528565266701
10,33.3333333333333,14.6,60.2416923218772
10,33.3333333333333,14.7,59.8303749853614
10,33.3333333333333,14.8,59.260961079287
10,33.3333333333333,14.9,58.6215777997929
10,33.3333333333333,15,58.1202791293417
10,33.3333333333333,15.1,57.9485658409506
10,33.3333333333333,15.2,57.8353351639691
